time,x,y,z
81.4,-0.47375797,-9.5262446,12.568634
81.6,-3.1538013,-22.44634,34.911121
81.8,-2.3318773,-2.7331467,28.282263
82,-2.1931825,-0.61074036,16.543644
82.2,-9.5670829,-2.6187729,11.944853
82.4,-22.196397,-3.6619683,36.330316
82.6,-3.0045348,1.5449545,27.760738
82.8,-1.8771821,2.9111501,16.451537
83,-7.7553333,11.969603,14.638989
83.2,-5.8306756,14.964185,39.074165
83.4,0.26377469,1.8356743,24.353861
83.6,0.97595952,1.2255871,14.301775
83.8,4.9466919,6.2652849,9.7101421
84,17.300793,18.901732,33.254689
84.2,4.5674259,0.37704103,29.561998
84.4,5.5140162,-2.2165399,18.154149
84.6,16.898023,-6.9726864,21.391792
84.8,8.4244754,-6.3504009,35.054104
85,2.3644005,-1.4567862,21.579558
85.2,7.3148098,-2.8858645,14.396567
85.4,20.661616,-9.1662158,28.981857
85.6,3.6920301,-4.0618139,30.906971
85.8,0.3975412,-0.32578507,17.95721
86,1.5586284,-0.59025479,10.599025
86.2,9.7535952,-3.5402321,8.2575234
86.4,20.134814,-10.874192,40.82587
86.6,0.72995565,-4.7194748,27.05383
86.8,-0.73735779,-9.441391,18.828617
87,-2.3712614,-18.888827,29.527653
87.2,-2.2613351,-6.5733246,29.83316
87.4,-0.685273,-5.9612676,19.398093
87.6,-1.3583335,-17.045268,21.143314
87.8,-3.3611229,-11.145953,34.996998
88,-0.82110557,-3.5654462,22.437293
88.2,-0.63812431,-9.422004,15.863698
88.4,-2.70471,-20.783304,31.799912
88.6,-2.1562693,-4.4472651,29.144609
88.8,-0.32283374,-2.7278166,17.400579
89,-0.57654545,-11.1817,13.242367
89.2,-3.5944423,-20.074867,37.389715
89.4,-1.8620095,-2.1211742,26.703368
89.6,-1.7244048,-0.48381908,15.637563
89.8,-8.0710867,-2.2411966,10.695516
90,-24.278483,-4.7965031,33.590522
90.2,-3.7294104,2.0133199,29.268379
90.4,-2.5449973,4.0041517,17.57018
90.6,-8.9370995,14.14862,18.174126
90.8,-4.012691,12.030483,37.1191
91,-0.39046717,1.7928148,22.720669
91.2,-1.777312,2.8140669,13.647571
91.4,-8.8236372,13.470682,13.919699
91.6,-4.1018398,13.340986,40.157938
91.8,1.1125062,2.1508902,23.309645
92,3.9790927,4.8414228,14.717864
92.2,14.121584,16.511717,23.719598
92.4,6.706428,3.4502296,33.731302
92.6,0.54508461,0.16854382,19.512388
92.8,0.22134916,0.26464222,11.447829
93,1.3181848,1.696405,6.801767
93.2,9.5490564,12.320528,8.358835
93.4,12.633221,7.8337702,44.051844
93.6,6.1747878,-2.1437432,24.739286
93.8,12.410498,-5.3294433,21.66581
94,12.827221,-7.1522896,32.69677
94.2,5.6628653,-3.3828368,25.72699
94.4,10.147801,-4.3887893,20.195863
94.6,15.450774,-7.7359465,31.066891
94.8,5.7944391,-3.8947779,28.189513
95,7.6792472,-3.4153365,19.911499
95.2,16.646685,-7.4825425,26.52408
95.4,7.2178306,-5.105734,31.499164
95.6,5.4331867,-2.639234,20.984313
95.8,14.375019,-6.0078433,20.73632
96,11.128625,-7.0421214,34.766865
96.2,3.8706692,-2.354528,23.676951
96.4,9.3164608,-3.8242925,17.276224
96.6,17.708479,-8.6073917,31.872571
96.8,4.1497765,-3.4651231,28.719968
97,4.3797093,-1.9419644,17.872458
97.2,15.350934,-6.1402014,18.317051
97.4,10.517904,-7.3868125,36.965784
97.6,1.5838992,-1.3203799,22.852823
97.8,3.7762976,-1.5048721,13.887542
98,17.083548,-6.6031585,16.369235
98.2,8.7678123,-7.4290608,38.449544
98.4,0.27234315,-1.8448167,22.042123
98.6,-0.28921118,-5.2250244,13.620505
98.8,-1.4053794,-21.246017,20.540704
99,-3.9218092,-7.6361514,35.579244
99.2,-1.3572428,-0.59503472,20.326022
99.4,-4.6762148,-1.2589216,12.488403
99.6,-20.861294,-5.3991922,19.407036
99.8,-8.5514257,1.6274264,36.179764
100,-1.5124881,2.0081806,20.559829
100.2,-4.5417672,7.0465491,13.867016
100.4,-11.251669,19.867129,30.851146
100.6,-0.31398434,4.7714604,30.02535
100.8,0.11888656,0.33283929,17.416186
101,0.55242178,0.6980418,10.232941
101.2,3.5388133,4.5670818,6.6107075
101.4,18.183183,21.490764,26.668293
101.6,6.5277584,0.35611557,32.171523
101.8,7.6618245,-3.2037221,20.812915
102,16.082887,-7.2008625,25.95133
102.2,7.8842829,-5.3591759,31.697613
102.4,5.751498,-2.8386411,21.638397
102.6,14.1557,-5.9878889,21.329019
102.8,11.191452,-6.9373911,34.194631
103,4.4282376,-2.609575,23.897437
103.2,10.169601,-4.2247121,18.268568
103.4,16.445377,-8.3151318,32.61571
103.6,4.3758054,-3.3262426,27.847226
103.8,5.877851,-2.5536993,18.090874
104,17.351999,-7.2735137,22.683763
104.2,7.7438006,-5.9542145,34.233783
104.4,2.7276258,-1.5533432,21.114328
104.6,8.7282628,-3.445585,14.856024
104.8,19.499867,-9.2884868,32.52343
105,3.0037815,-3.2607728,28.969531
105.2,1.1973041,-0.59830448,16.990297
105.4,5.5114356,-2.0717949,10.747261
105.6,22.956425,-9.3869115,24.452673
105.8,3.5949771,-5.2712117,33.202145
106,-0.19977994,-4.0827055,19.313014
106.2,-0.85774666,-13.719334,16.551509
106.4,-3.6606748,-15.880739,37.154053
106.6,-1.145158,-2.4181007,24.875661
106.8,-0.2547455,-3.3022554,14.945926
107,-0.75535562,-14.99728,14.064156
107.2,-4.3160689,-14.580298,39.841099
107.4,-1.652576,-1.1323271,23.87383
107.6,-3.8999846,-1.0277856,14.396248
107.8,-17.141156,-4.5483538,16.183956
108,-12.020818,0.6325682,38.606739
108.2,-1.2352609,1.1148134,22.305735
108.4,-2.286789,3.5366891,13.51919
108.6,-10.313618,15.986601,16.848098
108.8,-2.3100766,10.586939,38.070522
109,1.0052357,1.7428711,21.711085
109.2,3.7897184,4.6493398,13.6526
109.4,14.485658,17.065298,23.312158
109.6,6.6522053,3.0912576,33.93565
109.8,1.1322524,-0.24218549,19.463311
110,3.7048319,-1.4060333,11.782733
110.2,18.52471,-7.0870871,16.077702
110.4,7.3957012,-7.2768028,38.394103
110.6,0.040629913,-3.2794111,21.683979
110.8,-0.61309951,-9.9169607,15.455331
111,-2.9048329,-20.64175,33.16954
111.2,-2.0030034,-3.8560988,28.456179
111.4,-0.26026916,-2.2351328,16.862423
111.6,-0.46716017,-9.7063291,12.08128
111.8,-3.2857912,-22.43962,35.771352
112,-2.3969338,-2.5052465,27.992575
112.2,-3.0330863,-0.81079157,16.51447
112.4,-12.689254,-3.4125295,13.828922
112.6,-17.585758,-1.5157092,39.040907
112.8,-1.927549,0.98961231,25.132135
113,-1.1595316,1.7707371,14.793623
113.2,-5.6806677,8.5715765,10.95576
113.4,-10.011624,19.993088,38.007949
113.6,0.96054023,3.3039548,27.270449
113.8,3.4192354,4.1217942,16.700206
114,12.020517,14.327551,20.0802
114.2,8.7743709,5.7751867,35.985058
114.4,1.2730623,0.82421673,21.42491
114.6,2.2808386,2.7784331,12.917932
114.8,11.06709,13.74841,14.73598
115,10.424077,6.531358,39.578024
115.2,2.5802452,-0.60604192,22.555761
115.4,7.0284686,-2.7590932,14.770487
115.6,20.472041,-8.9446626,27.769028
115.8,4.1452719,-4.3376043,31.510215
116,0.65944835,-0.45259449,18.344806
116.2,2.7064362,-1.026612,10.959002
116.4,15.433306,-5.7324523,12.051946
116.6,10.634849,-8.6762951,41.475255
116.8,0.1304404,-4.0570654,23.475439
117,-0.73701641,-10.581082,17.201325
117.2,-2.8673971,-19.143403,32.898365
117.4,-1.8619118,-4.6092705,28.078083
117.6,-0.47156951,-4.8253964,17.45958
117.8,-1.1281123,-16.99819,18.524298
118,-3.7983434,-11.716314,36.909755
118.2,-0.70711593,-1.703615,22.517032
118.4,-0.23216329,-3.6368535,13.588423
118.6,-0.87528475,-17.233212,14.941831
118.8,-4.4953051,-11.824849,39.464161
119,-2.0383079,-0.97272156,22.673563
119.2,-5.993684,-1.569423,14.305765
119.4,-21.40866,-5.1471676,23.683597
119.6,-7.2977577,1.2499228,33.745328
119.8,-0.51560015,0.36387133,19.444926
120,-0.70458095,1.066237,11.43993
120.2,-4.3139133,6.3829261,7.8390636
120.4,-13.303382,23.378852,34.045031
120.6,1.7257625,4.9404796,29.577675
120.8,5.2753932,6.1844436,19.349031
121,12.563327,13.962795,26.367247
121.2,6.9421702,4.9743745,31.762715
121.4,3.7072503,3.8342565,20.591978
121.6,9.6490118,11.380479,19.247161
121.8,10.905341,9.2073969,35.630872
122,3.0274145,2.3554508,24.141091
122.2,5.1005876,6.0346856,16.207921
122.4,14.168377,15.803352,27.792688
