time,x,y,z
46.4,5.9767137,9.5591026,16.70515
46.6,13.668386,13.187939,34.375084
46.8,4.1617734,0.67676228,27.23635
47,2.4964929,3.4877271,16.68734
47.2,8.5156536,14.087876,17.000335
47.4,12.093404,5.210232,37.935388
47.6,1.3860321,-0.42320108,22.916173
47.8,0.47376487,0.69258988,13.45326
48,2.1658626,4.1147675,8.3215972
48.2,12.693576,21.467739,19.965245
48.4,6.4811085,-4.0664486,35.230499
48.6,-3.2827136,-5.2902982,20.901809
48.8,-9.1560328,-13.378877,21.438592
49,-10.736305,-6.1333605,34.505009
49.2,-3.6742983,-2.7396473,23.159753
49.4,-5.8956815,-9.0246237,17.405776
49.6,-13.310264,-13.669549,32.991908
49.8,-4.8650447,-1.2307254,27.92209
50,-3.0895887,-4.2173264,17.523046
50.2,-9.5149957,-14.932247,19.581589
50.4,-10.736809,-4.0409387,36.244621
50.6,-1.8969395,-0.7056498,22.051097
50.8,-2.5397886,-4.1770577,13.606008
51,-10.768023,-17.613024,19.332336
51.2,-9.229094,-0.34426532,36.356327
51.4,0.22411798,1.6098676,20.74556
51.6,2.5826935,4.4718885,12.822241
51.8,11.531417,18.612204,20.550425
52,8.2345319,-0.73266513,35.497967
52.2,-0.67694826,-2.035062,20.221005
52.4,-3.6912479,-6.3492926,13.208831
52.6,-13.890612,-18.98071,28.234405
52.8,-5.2946838,1.4360399,31.375872
53,0.39180701,1.1820374,18.107167
53.2,2.3998225,4.3032501,11.173384
53.4,11.900289,19.607073,20.167961
53.6,7.6922599,-1.9594251,35.532828
53.8,-1.6364998,-3.2590413,20.308001
54,-6.1626988,-10.14234,15.777674
54.2,-14.036268,-12.400269,36.005404
54.4,-3.3027327,0.017327886,26.460107
54.6,-1.5669873,-2.1928969,15.767073
54.8,-5.9616529,-10.589865,12.645094
55,-15.192564,-11.80351,39.17296
55.2,-1.4051228,2.1621374,25.81985
55.4,1.8727404,3.1563289,15.427463
55.6,7.9051046,13.619111,15.085892
55.8,12.987325,5.8037501,39.238959
56,0.78684438,-1.459658,23.407531
56.2,-1.3866903,-2.3993822,13.894513
56.4,-6.6208318,-11.97748,12.255341
56.6,-14.780286,-8.666926,40.755599
56.8,-0.35358579,2.7423867,24.737305
57,3.2165196,5.2587792,15.53819
57.2,11.590942,17.386298,23.001164
57.4,8.167836,0.85327677,34.159021
57.6,0.98396416,0.27678851,19.946851
57.8,1.4272981,2.4525496,11.904633
58,7.4093963,13.603205,12.040228
58.2,13.892258,5.1471918,41.478238
58.4,-0.72728155,-3.4698195,23.829994
58.6,-4.86009,-7.7574388,16.444108
58.8,-13.38437,-15.897279,30.688206
