time,x,y,z
63.2,4.5381871,-1.4902866,28.023253
63.4,6.6912756,-5.4712935,18.812787
63.6,14.34589,-12.811423,27.832623
63.8,4.0661566,-6.4563411,30.935857
64,3.9245976,-3.6456913,19.867878
64.2,12.176969,-9.8800622,19.444948
64.4,8.1875541,-10.668257,35.829458
64.6,2.0573115,-2.791772,23.520236
64.8,6.0123604,-4.8273375,15.662723
65,16.355541,-14.172198,27.643439
65.2,2.5744427,-5.8022591,31.499572
65.4,1.2675127,-1.329966,18.582831
65.6,5.6180414,-4.2910861,12.109453
65.8,18.542481,-15.749156,28.118862
66,1.00044,-5.3049164,31.485607
66.2,-1.5180739,-2.0852171,18.234263
66.4,-6.0899594,-7.9524878,13.12897
66.6,-15.315731,-15.641814,35.421954
66.8,-3.3668326,-0.47531542,27.866286
67,-1.2142077,0.87271946,16.25166
67.2,-5.419821,4.0642255,10.534265
67.4,-19.503583,16.407301,28.178867
67.6,-0.40625366,5.3867484,31.518331
67.8,2.7445938,3.5283602,18.613598
68,9.4466325,11.942351,17.421519
68.2,11.455665,8.7475386,37.256442
68.4,2.0796961,1.0618816,23.768845
68.6,2.3884429,2.9761872,14.388449
68.8,10.445362,13.581858,15.543326
69,10.866116,6.5663912,39.050441
69.2,1.6939668,-0.5719662,22.65053
69.4,3.5049235,-2.7100129,13.773051
69.6,15.301874,-11.90463,17.596384
69.8,4.6058934,-9.3615705,37.560867
70,-0.73263245,-1.5898356,21.45596
70.2,-3.1758993,-4.121334,13.260252
70.4,-13.408154,-16.892296,20.549326
70.6,-7.8604387,-3.0545106,35.54164
70.8,-1.543401,0.86951757,20.269867
71,-4.7454249,3.6396731,12.766629
71.2,-17.952917,14.607001,23.693127
71.4,-2.0027349,6.6389264,33.687391
71.6,1.0792359,1.6636988,19.29869
71.8,4.4181594,5.7758476,12.600541
72,15.587069,18.21787,28.440715
72.2,5.2208224,1.1436963,31.311493
72.4,1.6244547,-1.1335582,18.095188
72.6,6.2855804,-4.778562,12.075303
72.8,18.172529,-16.017812,30.89466
73,0.64167711,-4.6027386,30.228789
73.2,-1.5988198,-2.1466837,17.610681
73.4,-6.5328803,-8.5467244,13.104348
73.6,-15.032474,-14.680074,36.820426
73.8,-2.9977046,-0.27603944,27.103553
74,-1.4665678,1.0887998,15.860551
74.2,-6.7338607,5.0542605,10.853958
74.4,-18.206784,16.578621,33.57388
74.6,0.070748161,4.2012299,29.247738
74.8,2.7979485,3.5662409,17.496757
75,10.111057,12.818984,17.593457
75.2,10.828947,7.5581137,37.468154
75.4,1.6219308,0.69880559,22.994958
75.6,1.6252349,2.0361137,13.685363
75.8,7.928575,10.565139,11.800289
76,13.960806,11.129961,40.851712
76.2,2.7918711,-0.96427621,25.047313
76.4,5.0964627,-4.0283949,15.853728
76.6,16.123651,-13.363464,23.900394
76.8,3.4542362,-7.1445522,33.620906
77,0.84575771,-1.1197978,19.753532
77.2,3.6593204,-2.8118944,12.121804
77.4,16.86002,-13.135236,18.634633
77.6,3.096251,-8.4149735,36.63599
77.8,-1.5719465,-2.3941902,20.786294
78,-5.7339858,-7.3667163,14.493308
78.2,-14.925478,-15.968878,32.720093
78.4,-4.0927424,-1.3105587,28.948744
78.6,-0.58885311,-0.53417047,16.903099
78.8,-2.0952567,-2.7879393,10.186452
79,-11.783888,-15.642238,14.258744
79.2,-10.06353,-4.0322463,39.4914
79.4,-3.6895363,2.580851,22.24707
79.6,-9.6746328,7.7782474,17.789656
79.8,-11.843242,12.721437,34.883897
80,-2.2202391,3.6479148,26.268803
80.2,-4.6402005,3.8590358,16.75711
80.4,-15.19098,12.437193,22.153901
80.6,-4.5203434,8.1142001,34.657063
80.8,-1.1749336,1.5245068,20.680984
81,-4.6322092,3.5933581,13.036993
81.2,-17.691605,14.343009,23.148384
81.4,-2.2485194,6.8580599,33.998592
81.6,0.90843634,1.4855442,19.459975
81.8,3.8180525,4.9987668,12.365578
82,15.108924,18.361682,25.083462
82.2,6.1653725,1.5640419,32.948117
82.4,1.924019,-1.334645,18.941483
82.6,6.9499566,-5.326507,12.982572
82.8,17.079938,-15.637878,32.609581
83,0.76652268,-4.1157309,29.305709
83.2,-0.84749785,-1.2185752,17.023623
83.4,-3.8442339,-5.1067221,10.896245
83.6,-15.977414,-19.314568,26.411104
83.8,-5.7816543,-0.77117162,32.290509
