time,x,y,z
54,-7.5765266,-18.028143,24.052669
54.2,-4.6027718,-7.5122993,33.421056
54.4,-1.3826876,-2.8620144,20.460097
54.6,-3.7731179,-9.375094,14.805391
54.8,-8.7553805,-19.100349,34.07832
55,-2.3326145,-3.126903,28.106519
55.2,-0.53475275,-1.1831437,16.489132
55.4,-2.1628037,-5.517335,10.449084
55.6,-9.5523963,-23.204409,24.788832
55.8,-4.1641663,-4.6931032,33.02888
56,-3.88608,-2.0927405,19.311551
56.2,-12.826554,-6.8018649,17.31085
56.4,-14.090972,-5.766495,37.006277
56.6,-2.5694244,-0.80855198,24.312767
56.8,-3.8139165,-2.0022693,14.850361
57,-15.991876,-8.5578033,17.132689
57.2,-10.955946,-3.5982266,37.955687
57.4,-1.3075436,0.013650438,22.010213
57.6,-2.6927689,0.55416174,13.081502
57.8,-13.907906,2.8004914,11.994599
58,-15.585514,5.3354772,41.206496
58.2,-2.1542444,2.1725863,24.461098
58.4,-4.5257763,5.8033686,15.876996
58.6,-12.892531,17.109704,26.47853
58.8,-3.0106243,6.1646234,32.136096
59,-1.0315734,1.5323648,18.976208
59.2,-4.2540311,5.3755097,12.285249
59.4,-14.593887,19.236768,27.233687
59.6,-1.976286,5.3159641,31.894964
59.8,0.031734992,2.373734,18.419044
60,0.26002632,9.1725272,12.834066
60.2,1.6633576,22.832872,33.812464
60.4,1.3959992,3.5981009,28.755221
60.6,1.1569161,1.3338766,16.747968
60.8,5.1059595,5.782691,11.154703
61,17.091711,18.116348,31.080523
61.2,4.1747525,2.0914815,30.248632
61.4,3.851804,0.55792086,17.840748
61.6,14.273466,2.040163,15.919027
61.8,15.633586,0.54907675,38.098384
62,1.9895831,-0.26843231,24.293899
62.2,1.2590062,0.15983219,14.285565
62.4,6.5555629,1.0087234,9.2859342
62.6,26.196539,3.3245106,28.568813
62.8,5.3041589,-1.461322,31.402981
63,5.0034495,-3.1456201,19.059594
63.2,14.703375,-9.3576986,21.070742
63.4,8.7489274,-7.2606979,35.136694
63.6,2.6333694,-2.0148687,22.191998
63.8,7.4542335,-4.6728405,15.300734
64,18.021903,-12.051922,30.776701
64.2,3.6099342,-3.6426383,29.835145
64.4,1.4987859,-1.0348695,17.584729
64.6,6.4767859,-3.9739201,11.662134
64.8,20.578772,-13.487968,30.281635
65,2.9654154,-3.7959402,30.541993
65.2,1.011564,-3.0231381,17.846761
65.4,3.8646321,-11.700017,14.251009
65.6,4.3767251,-18.118603,37.905057
65.8,-0.040696267,-2.4683168,25.82817
66,-0.17105066,-0.48566551,15.090333
66.2,-0.89123534,-2.2927827,8.9766175
66.4,-5.7051967,-14.754236,10.077032
66.6,-7.664409,-12.356255,42.871057
66.8,-4.577366,-2.6550638,24.146599
67,-11.013726,-5.7250145,19.45432
67.2,-15.190654,-6.8597317,33.466704
67.4,-5.1499545,-1.965516,26.554549
67.6,-7.4012623,-3.7961604,18.344968
67.8,-17.476063,-8.7412206,27.37163
68,-7.2202557,-2.4741746,31.295137
68.2,-4.3236874,-2.0874367,19.783652
68.4,-13.039958,-6.8730783,18.144053
68.6,-13.668011,-5.5893839,36.434035
68.8,-2.957067,-1.0362944,24.198848
69,-5.2200967,-2.7429017,15.306954
69.2,-18.417744,-9.6326187,22.283687
69.4,-8.1275201,-2.3767535,34.589222
69.6,-0.80088108,-0.21501735,20.124418
69.8,-1.4521368,-0.77908563,11.874367
70,-8.4379595,-4.6486947,8.7794193
70.2,-21.737775,-10.145321,38.792084
70.4,-4.4553977,0.22365541,27.674878
70.6,-8.0310599,1.762058,18.316955
70.8,-19.089989,4.5381488,27.198965
71,-7.1341761,2.7671837,31.427004
71.2,-4.481713,1.142331,19.775488
