time,A_x,A_y,A_z,B_x,B_y,B_z,C_x,C_y,C_z,D_x,D_y,D_z,E_x,E_y,E_z,F_x,F_y,F_z,G_x,G_y,G_z,H_x,H_y,H_z,I_x,I_y,I_z
267.8,9.9313148,14.441124,14.104103,-8.571807,-4.4420707,19.638947,-0.44377295,0.19695891,15.579016,-1.8663158,3.6172855,20.16756,23.962798,-4.6401217,23.833501,-18.412964,16.467869,32.367012,-0.22289297,0.021824841,16.488065,-17.364784,-2.056704,39.421143,-7.41386,-8.5542303,11.157317
268,11.486682,4.8978183,40.006358,-16.546496,-8.0555199,29.28908,-1.9592717,1.0131949,9.2400704,-6.8107614,10.779164,16.503616,5.2156172,-4.0346161,33.523739,-0.15011992,4.3867753,29.708393,-0.26993174,-0.48632616,9.6794279,-2.1469771,0.41373665,24.997888,-15.006535,-14.365675,39.521934
268.2,1.7867205,-2.4932129,22.714322,-6.9742139,-2.5712742,29.76142,-12.674133,6.4943445,9.2675337,-7.2475762,15.884185,36.344163,1.3065101,-3.5006101,19.390881,2.4701815,3.1790722,17.598745,-1.6877921,-3.3547609,5.9297444,-2.6889972,1.199596,14.829719,-3.08061,-0.88278922,26.391666
268.4,3.5306257,-7.9132848,15.418942,-6.1130919,-3.023891,19.976063,-12.932462,10.301841,43.381112,-0.64813048,3.1539135,25.738397,4.293567,-12.041068,15.781013,9.2194647,11.804835,16.238725,-11.805272,-21.417441,16.024198,-12.516594,5.5360104,12.949237,-5.7870511,-0.3352172,16.364893
268.6,7.0397192,-20.505368,30.343249,-15.500065,-7.9583032,22.913497,-1.2531168,4.9932881,24.829531,-1.9695831,3.2360153,15.590819,3.8817577,-17.215267,37.017555,11.888337,9.0273226,38.099913,-7.2775529,5.0798746,37.04136,-14.805875,8.4592268,40.171496,-19.668638,-1.0196827,21.522799
268.8,-1.3880002,-5.1190454,30.057271,-10.127833,-3.8344325,33.788603,-1.9541149,11.546618,19.267024,-8.6993226,13.467201,15.523086,-0.048105105,-2.7885034,25.612336,1.7840322,0.53699918,23.900226,4.2997812,6.5345897,22.477377,-1.522016,1.8394414,24.723469,-9.303514,1.348015,35.067488
269,0.52225776,-1.8224252,17.733046,-4.257138,-1.9050818,22.130172,-1.8470512,17.267239,32.78842,-4.3503945,13.14718,38.962466,0.73716623,-2.2194443,15.195476,0.84941368,1.0254221,14.061954,9.7117353,12.845931,24.317407,-2.3300422,4.0677889,15.050315,-1.465153,0.15151541,20.733903
269.2,3.3429036,-7.0564345,11.835603,-10.69627,-5.6127148,17.638282,-0.06553421,5.7854,27.269893,0.35409898,1.4922512,23.22308,3.8599116,-10.40925,11.644435,4.1862097,5.6474326,9.2617372,9.6172998,6.0840227,32.269635,-9.3556625,16.37652,18.291154,-4.0932969,-0.25827769,12.603669
269.4,8.319653,-22.953328,30.825338,-16.190061,-7.3138303,34.612955,-1.2255764,7.7184659,18.569106,1.3694459,1.699123,13.712653,4.9923014,-20.378478,38.745332,17.151571,20.077468,30.195562,4.9152034,4.6753071,23.227604,-3.7394374,10.051309,37.165507,-19.511624,-1.2648072,16.573436
269.6,-2.7292427,-3.7930528,30.285328,-4.146233,-1.4033729,26.575518,-2.930368,19.050498,26.041584,6.9719304,8.8043743,10.695089,-1.0728908,-2.8582244,26.60757,5.2043458,-0.27223801,30.774334,8.212066,11.472732,21.462607,-0.11327657,1.0529913,21.545582,-10.319736,1.857051,38.157781
269.8,-2.9770027,0.22541412,17.683877,-5.1824624,-2.6715935,16.873291,0.15538649,8.3276726,32.082927,15.366949,14.32441,39.833293,-3.0691715,-3.6018398,16.133699,4.7567301,-3.8095994,18.832802,11.287723,8.6967544,33.294911,0.17469863,1.7026505,12.6961,-2.0916154,1.621775,21.619199
270,-11.729276,1.0314183,13.766685,-17.070189,-8.9241306,21.504927,-0.55098123,4.5541159,20.295229,3.4166017,-0.20161381,26.439337,-11.682776,-13.673135,18.281041,13.798386,-11.349076,21.60529,4.9570381,3.5522274,25.107419,0.92352482,9.4547774,9.2516568,-6.1064235,5.3958163,14.444814
270.2,-18.520451,6.0559683,37.703462,-9.2400939,-3.0471742,35.061196,-2.4078964,13.587273,17.616997,6.067644,-2.4293394,16.690985,-9.3178684,-6.700748,37.178739,6.0139277,-9.0247619,34.839661,6.4211751,9.0904721,19.591791,3.6862404,23.759905,38.010079,-16.408773,15.431804,29.739367
270.4,-1.0756752,2.3967064,26.248767,-1.7694559,-0.68435216,20.965396,-1.0575666,15.904076,36.279326,18.664862,-7.8319873,23.624374,-1.0544678,-0.47220119,21.970722,2.1484301,-2.5233214,21.853812,12.30697,12.574002,31.673359,2.3115464,3.5624246,27.833594,-2.776075,4.4532144,30.514334
270.6,0.60426009,0.94985148,15.342042,-4.8600407,-2.6028885,13.108532,0.10547638,3.33799,24.946034,6.4287811,-5.5028537,33.759501,-0.5129595,-0.58800792,12.899255,7.1697188,-5.6765195,15.253436,5.8154076,2.782398,27.988213,5.0534151,5.5017914,17.95885,-0.37476945,0.45381658,17.751562
270.8,3.0233363,4.5011164,9.6173121,-19.670902,-10.368637,21.80934,-0.92551263,5.3766274,15.627238,1.8161702,-1.0739982,20.135528,-2.8182766,-3.4559327,7.9553523,15.816898,-14.595543,31.642166,4.7432349,6.3250241,19.266499,13.523252,14.383015,25.562362,-1.6355111,1.4243416,10.522037
271,14.972507,20.291465,23.037016,-7.5744601,-1.8464098,34.767428,-3.4412666,19.55306,20.740521,6.497157,-2.5170457,13.0686,-15.968063,-18.979005,19.148255,1.7697112,-4.4863077,29.368746,11.269042,14.922309,25.829396,6.3487508,5.1695142,32.482504,-10.017947,8.6091662,9.5692626
271.2,6.7235955,-0.70197042,33.813793,-1.7599526,0.26682163,19.857931,0.59520238,9.4480142,35.560741,21.661806,-9.2592392,27.095547,-7.4541888,-2.60868,35.618983,1.3401683,-1.2740599,17.316117,8.1811179,3.2664662,32.090193,2.6603719,2.6628349,20.076344,-11.830031,13.603682,42.755917
271.4,2.1436143,-4.7325732,19.898125,-6.1030149,1.2570214,12.591913,0.12604012,0.9362548,20.76863,3.6789048,-4.5157401,31.940608,-6.3741099,1.2018333,21.17899,6.2646204,-4.7479417,11.587218,3.5515697,3.7587837,20.766996,8.1213377,8.9262328,15.864196,-0.65569513,4.4548955,25.219786
271.6,6.1217777,-14.339354,19.172177,-22.979783,5.0964016,24.729776,-0.27554114,1.4984011,12.24322,0.02926113,-1.4562408,18.401206,-15.922871,3.269377,21.959839,18.41747,-16.240649,31.201344,7.8943057,12.118258,18.853187,13.241432,12.858818,36.167418,-0.52811897,10.281067,18.230434
271.8,1.2025467,-13.561882,36.019417,-5.7490539,3.0814263,33.134397,-1.7326035,8.6137367,8.696888,-0.27012372,-5.6704553,11.538393,-11.423807,4.1561061,34.12368,0.43460327,-4.575936,30.148292,12.267065,8.3883861,35.690365,2.6172217,1.9080477,26.278338,-0.20026016,19.002443,31.511332
272,0.13420734,-3.3130748,23.579168,-1.3546468,1.6193077,19.022982,-3.2333405,25.044889,36.709143,-1.690799,-23.805764,23.134654,-4.7216451,1.4627675,23.131906,-2.0212932,-2.6499052,17.673578,3.4738084,1.6199263,24.50127,1.9264272,2.0625631,15.684989,0.69188145,5.8682396,28.674464
272.2,2.8624306,-6.6310131,15.4626,-4.8959086,6.1830599,12.662831,2.1237803,4.0933175,28.481287,-3.8922452,-5.6807523,33.912557,-11.309163,2.2304377,18.041437,-7.8869952,-10.218388,14.540658,4.0682425,6.2190335,16.212246,8.4737557,9.4470977,12.925622,-0.20285608,5.9417513,18.442984
272.4,7.8275822,-20.237148,26.364191,-14.222653,19.125897,30.382633,5.1464311,5.7932531,18.490948,-3.1285255,-0.90836189,19.498098,-17.460295,4.804806,33.553037,-13.4898,-11.626849,38.222824,12.48502,17.066416,26.501034,13.441152,12.605767,39.455525,-0.88646907,17.921744,21.308924
272.6,-1.562858,-6.5742495,32.223042,-1.6317078,4.5071126,30.398465,13.137258,14.270211,25.964746,-10.989462,-2.8839478,14.813676,-4.5808141,2.0167263,27.231799,-2.2471444,-0.36753164,25.367877,6.9528291,0.82361845,32.092583,2.2074531,0.99644249,25.421087,1.1050105,10.798263,35.055442
272.8,0.22032629,-1.3977013,18.901658,0.02185358,1.8867521,17.61976,6.5841533,5.0140969,32.163663,-19.471195,-2.7495671,36.189821,-6.1722429,1.2930844,17.576234,-0.30802709,0.18141919,14.829604,1.6610595,1.5301374,19.087254,3.525154,0.74132993,15.189014,0.14387619,3.0338827,21.8127
273,2.2224322,-4.7263623,11.748562,0.20510536,7.7713981,11.727298,3.0845189,3.1274066,20.225991,-3.044423,0.73335511,26.790826,-18.808336,3.78552,22.613658,-1.3579243,1.0043649,8.757431,4.1537167,7.1595093,12.9105,15.384112,3.2693675,14.865102,-0.4926642,8.3903273,14.821564
273.2,9.2709446,-21.035901,21.206357,1.4281221,24.462485,30.795798,8.8757487,10.096956,17.193804,-1.0691102,-0.20607323,15.709999,-8.6447842,3.942705,34.323765,-9.2891273,6.745862,7.5319333,14.672436,18.350342,31.356652,14.225613,1.1863974,39.402441,-0.62172036,22.15874,30.157872
273.4,-3.0766068,-7.0070015,34.993054,1.7645543,4.3410338,30.310484,12.104985,11.153491,36.366499,-5.0640942,-1.4136576,9.8081616,-2.5708222,0.82435565,20.883774,-13.573483,16.030632,43.148095,4.1946886,-1.7199721,29.911135,1.6965894,-0.4046342,23.428982,1.1158853,5.085125,30.24353
273.6,-3.0845769,0.098271314,19.99314,2.074951,2.3451532,17.720249,2.6463201,1.9056726,25.207557,-24.030737,-6.1147676,22.200309,-8.1476448,1.4861384,14.119883,2.6007468,4.8200597,26.383553,-0.63548901,-1.4138031,17.346558,3.0041248,-1.3406862,13.990296,0.025474205,1.1102665,17.681866
273.8,-10.467649,1.0065198,14.626583,8.136603,9.131233,14.094482,3.2044501,3.5932788,15.568397,-6.5778021,2.4271255,34.247892,-22.129414,5.0269661,30.381776,7.1333355,8.5766643,19.94407,-3.1715245,-5.7066921,11.135985,14.290694,-6.3290927,13.787079,-0.31671374,4.5832533,10.857609
274,-20.008243,5.279464,35.000951,13.606987,12.971504,37.946225,12.310553,14.074783,18.691945,-2.6941985,4.1778018,20.019335,-4.1509935,2.7417283,30.2245,12.240551,12.383241,31.486777,-14.124371,-20.556123,26.788107,12.373132,-7.5753035,40.197916,-1.4036609,22.432371,18.864773
274.2,-2.1731301,2.8146809,27.623532,2.1787759,1.1855085,25.888945,8.7176502,6.3473719,36.906441,-7.9857811,12.795055,18.637898,-0.26687894,0.17762411,17.550608,5.391261,3.8927891,28.014039,-5.0253207,2.7582103,32.119021,1.390849,-1.8625779,23.55512,2.1048505,8.1570614,36.288252
274.4,-0.92709824,0.23129276,16.171325,0.75794962,0.12951281,15.12852,0.91204901,0.38533322,21.568585,-5.2736064,13.27061,36.218775,-0.59128153,0.10287505,10.304039,5.3681555,6.1703907,19.527631,1.8253574,3.2385528,18.721874,2.8426349,-4.9627808,14.675293,2.5564353,2.9979924,20.695465
274.6,-4.4666118,0.31880066,9.9218236,3.6930996,0.56784318,9.1634026,0.12062054,0.0048017347,12.643584,-1.0149909,3.1002996,23.957984,-3.8780675,0.61121071,6.3241476,12.234585,13.931281,26.281758,6.8082565,11.358819,15.623047,10.374317,-18.390527,21.884753,8.1923948,9.2069822,16.440752
274.8,-22.941965,2.1153028,18.611326,21.18257,3.17224,15.383441,0.63196134,-0.015305802,7.4249019,-3.4884888,5.5961895,15.434519,-24.348448,4.1738036,16.858902,7.2557326,4.8742135,31.746497,13.826849,10.114258,37.5645,2.6668604,-7.9299856,34.815296,12.968903,12.449015,35.959851
275,-4.5213316,6.969469,36.286787,9.5663164,-1.2967314,38.338106,4.7521988,-0.087694266,4.7375596,-11.069889,18.286037,24.460235,-6.4218228,5.7336639,36.619682,3.8676781,4.0304671,20.800621,2.4460175,-0.33755706,25.198992,0.09182749,-0.68064838,20.086951,2.7911729,1.9788039,26.130712
275.2,2.6795206,3.9307584,20.849796,4.5217156,-2.7549527,21.854459,28.404342,-1.1694938,22.265262,-1.3800863,7.3927033,33.300242,-2.4693227,7.1946478,22.181586,9.573842,11.700102,19.770349,0.98953161,1.4025236,14.86074,-0.080902925,-0.81344523,11.793266,2.5468287,2.7897809,15.830498
275.4,8.3585386,11.221386,18.172164,11.938969,-7.581554,19.341721,6.2439094,-4.5777521,33.746758,-0.36914248,1.0652564,19.464025,-4.958085,15.472095,24.003922,10.843422,8.7246757,35.3114,4.0769759,7.5090645,10.271609,-0.46445472,-4.8607125,7.3692467,10.436742,11.860117,15.509005
275.6,12.151312,9.739217,35.963022,12.012339,-9.053494,35.095562,5.2924814,-7.5878924,22.378379,-2.0035788,3.0817969,11.751891,-2.0828526,11.207748,32.571335,3.2571437,2.4985985,24.013453,16.030898,18.93856,34.486625,-2.8436547,-26.16041,21.570985,10.829783,9.043693,38.926272
275.8,3.1676823,1.7274542,24.842863,3.4178421,-2.7548191,24.842642,9.107068,-13.66981,26.862364,-10.365616,15.833947,15.001335,-1.5986684,6.2432534,23.110097,5.4919616,6.7678621,16.596165,2.4238103,-3.4391214,28.98216,-3.2480731,-6.5155198,34.295245,1.4345205,0.55628699,23.36057
276,3.854202,5.0781473,15.936192,7.0220538,-4.4707353,16.980618,4.7361279,-8.7295376,30.552994,-2.1356035,10.986274,39.219972,-4.3491775,13.158477,20.859725,13.934168,15.47026,29.56265,-2.8671085,-4.60876,17.650034,-4.8574955,-5.2786927,20.995691,1.7816473,0.12207083,13.751981
276.2,12.703131,16.401095,23.530776,17.197444,-11.364367,28.334815,4.4066857,-6.8174627,22.55594,1.9187188,2.7649648,22.134577,-3.2346314,14.366879,33.600598,5.3620138,2.6813816,30.290334,-9.7141614,-15.114592,20.081751,-11.62197,-12.390102,23.506558,9.2984092,0.68277543,9.8591407
276.4,7.664877,2.8013321,33.835781,4.8615373,-4.4799487,30.94326,8.8868657,-13.036899,24.33577,6.2879156,7.5976317,15.723327,-1.1209867,5.6693311,25.292054,2.2738045,2.4566859,18.321626,-10.464503,-3.7957247,35.928292,-8.2128165,-7.3032313,33.233595,24.074509,0.20030792,36.984776
276.6,1.2039319,0.8183752,19.909125,2.926164,-1.9919597,18.837618,5.6114164,-10.175323,32.065439,14.391284,14.961992,32.790499,-3.2783514,9.8893986,19.026335,7.6265072,9.8290611,14.747909,-1.9554034,-0.8775202,21.861663,-3.8960387,-3.8257253,22.46698,3.5659169,-1.8942707,28.070401
276.8,2.7084098,3.8530916,12.239342,10.672918,-6.6363377,15.251068,3.7250251,-6.0330258,23.544443,4.0328411,2.1010527,28.606776,-4.9986007,17.702741,31.034853,13.683836,12.226074,37.583893,-2.859378,-4.718221,13.673004,-8.945214,-9.672497,19.129969,4.8181923,-4.3146852,17.585817
277,12.53154,17.459214,18.983094,14.521722,-10.724467,37.266801,8.0097432,-11.569539,21.905188,1.7706474,1.9344819,17.040197,-0.83679342,6.4156189,28.703441,2.4697215,0.59088034,25.780716,-11.668327,-18.334139,21.605125,-11.591475,-11.132964,34.47546,14.331352,-13.056994,23.042453
277.2,8.6427188,1.8043763,36.422646,1.8063576,-1.9532819,25.731709,7.0742587,-12.182095,32.904621,6.9071474,8.5681549,12.87547,-2.081195,6.5923541,19.108643,0.33171824,0.32646748,15.084564,-8.0865234,0.30038118,34.92966,-3.63925,-3.1872858,25.733177,5.6437268,-7.3055374,34.065964
277.4,1.4083098,-2.3568021,20.679287,1.1792295,-0.77039574,15.134135,3.2168099,-5.6183169,25.184759,14.926837,14.429993,37.438887,-5.7338622,17.397518,23.537431,1.4001502,1.8853079,8.964097,0.16257416,1.2997271,19.988619,-5.5214401,-5.9455846,17.533809,1.8833017,-2.0033249,20.707719
277.6,3.756011,-8.2239004,14.266665,5.9650877,-3.6296659,9.9126102,6.592785,-9.4824705,20.184585,2.8376693,0.54358897,26.831509,-1.2681742,9.8210332,33.564027,9.0097732,12.281159,9.6805694,2.1426889,3.7629681,12.169741,-13.895888,-14.63833,27.433996,6.4387122,-5.6951069,14.151671
277.8,6.8931642,-21.106402,32.220662,21.77961,-14.116344,29.477631,9.000403,-14.372718,31.759384,2.2197048,-0.84120699,15.769585,-1.0235424,4.0948975,21.38287,13.043686,7.8808654,43.173453,10.413292,17.744796,17.468457,-5.6277638,-4.5124053,31.393437,16.329333,-15.524281,31.202186
278,-1.682125,-4.0864922,29.26044,2.9959398,-4.2521734,31.010586,3.0626679,-5.911023,27.624738,10.091088,-3.8000005,11.856838,-3.9235309,11.240667,16.823174,4.444061,-2.8820143,24.409995,9.6516815,-0.18223944,37.443244,-2.7575586,-2.813143,19.349378,2.4337441,-4.0465145,29.802911
278.2,0.015437222,-0.47551358,17.041564,1.6287689,-5.0260428,18.625387,4.9358069,-7.1872367,19.655336,18.89244,-10.009871,38.037243,-4.4200835,17.736037,35.116728,9.4425334,-7.7792204,19.48578,-1.0016406,-2.7232456,21.200322,-8.873889,-9.7568794,16.181892,0.19916695,-0.28533875,17.325731
278.4,0.82078441,-1.7044289,10.077461,5.1331834,-16.049941,19.519397,10.32377,-15.331433,27.355713,1.1997421,-2.8316024,26.911953,-0.2370068,3.9130381,26.602132,11.616881,-12.151622,33.240578,-4.7198904,-7.8769981,14.68968,-12.387739,-11.706198,37.028599,0.76545647,-0.66662333,10.187441
278.6,5.3766586,-10.674555,8.6178931,2.2419582,-12.078724,36.147235,3.6432239,-7.4807241,31.018649,-0.24398491,-4.1101191,16.13673,-1.4286689,4.3003834,16.364542,3.2923981,-4.5816727,26.747161,-14.234397,-16.584919,32.198193,-2.2430812,-1.6456132,25.305447,5.0258793,-4.2910525,6.7737476
278.8,2.7752145,-19.915519,42.645865,0.48835839,-2.6074002,22.631322,3.3654755,-5.1369691,20.585388,-0.95011094,-16.43269,16.430764,-5.7995966,16.341233,17.723021,6.3255734,-5.3558652,18.485461,-4.4671722,0.56731207,29.186986,-1.9971496,-2.1552117,15.125169,20.770615,-19.084868,30.543186
279,-4.7617059,-0.75130288,25.998458,1.9632278,-6.0617926,14.46401,9.2881467,-13.163153,21.093101,-4.1017612,-12.611411,38.360121,-1.4002221,12.0904,37.525793,14.565424,-12.852061,27.208811,-0.77518916,-0.71741449,17.071921,-9.0315273,-10.072323,13.074088,1.739261,-5.7681668,30.850752
279.2,-10.254041,1.3417654,18.836885,6.6014793,-21.030485,24.241869,5.8613076,-11.109965,34.715005,-0.91173609,-1.0192327,22.937193,0.12175845,1.2749304,22.364662,4.0766555,-6.6171801,31.370322,-2.2333675,-4.036486,10.492511,-12.728827,-11.638772,39.968247,0.4017901,-8.6033283,20.393592
279.4,-18.101105,4.2976153,31.106879,0.58939336,-7.2115197,33.431235,2.1694711,-3.843179,23.23678,-0.63625144,-0.18685175,13.443677,-0.28459973,0.83397574,13.134289,3.5603291,-3.3594791,19.908776,-11.661471,-19.658653,19.050121,-2.1462134,-0.88993257,24.827706,0.51893596,-17.989118,26.796811
279.6,-5.4255118,3.2561993,28.749923,-0.040747105,-0.52807174,19.308196,6.0077997,-8.4040883,17.111325,-3.4563079,-0.98630907,8.1410006,-1.759132,4.6376109,8.189555,11.539908,-9.2730104,18.349204,-7.9419084,2.2272393,36.111626,-4.1261769,-0.86460877,14.988737,-0.75258213,-8.867004,31.243791
279.8,-6.5044065,1.1396029,18.925063,-0.10762033,-0.28151391,11.325892,10.585652,-16.493254,32.483879,-21.016872,-5.8137369,14.832284,-8.6308263,24.232533,21.564279,9.1697716,-11.418468,36.300216,1.9934282,3.7665537,20.668184,-17.3507,-3.6451606,16.756383,0.086080692,-6.4497796,21.135798
280,-18.040206,2.5892114,22.842672,-0.66143386,-1.7217223,6.7072407,1.9732987,-4.7156598,28.372407,-9.2812588,2.5991092,38.479175,1.5488687,7.0363077,34.391411,1.7665778,-2.7171986,24.163396,6.9309732,11.111122,17.09797,-11.940767,-0.6690267,38.218237,0.70887279,-15.905301,21.593945
280.2,-8.7896876,5.1591897,34.028458,-4.8914252,-12.791275,7.2277412,2.6522752,-3.8632342,17.588685,-3.2977328,5.0857067,22.136984,4.213807,4.8869732,20.655026,4.8753501,-3.9315715,15.43094,13.304526,10.404681,36.162733,-1.3112266,0.31709276,22.241389,-0.76327413,-12.550529,34.248604
280.4,-3.6549296,1.2042524,21.513395,-8.6809357,-14.992631,44.838335,9.7203303,-13.423218,18.060106,-7.772486,12.813888,20.912641,11.058446,12.473838,22.004074,16.282444,-13.400626,23.413451,3.3183301,0.7060937,25.510385,-2.4570102,1.0923404,13.207705,-0.16695763,-4.9370939,23.416258
280.6,-10.819986,1.2012501,16.128634,-5.6285476,-3.257217,25.523023,5.6826521,-11.540333,37.166788,-5.2659618,12.622728,34.343963,9.092544,7.4792682,34.241037,3.3777679,-7.2341035,33.911513,2.64118,3.9441433,15.738954,-12.665002,5.5704774,11.851815,0.55883929,-11.183475,17.996759
280.8,-18.944394,5.1051706,34.280873,-11.523981,-5.8880032,21.610098,0.69096151,-1.7447954,22.827336,-1.9628291,4.6640795,24.218619,3.4056035,3.1575159,22.777762,0.51784879,-0.86082516,19.79074,9.6248582,15.677526,18.451267,-14.66456,8.5301982,41.169843,-0.016149517,-18.419788,33.125189
281,-3.0544513,2.745459,27.527903,-13.839636,-6.2146626,32.233657,1.9665159,-2.7175162,13.71697,-5.4663304,8.9461629,18.083064,7.4400086,8.5502135,17.545232,2.2873437,-1.7587515,11.818488,10.701569,2.8847115,37.068653,-1.8043797,2.4669512,24.66729,-0.60572351,-5.1416711,27.582423
281.2,-3.358279,0.54481964,16.589584,-6.361891,-2.6566364,26.307934,9.6193551,-12.962932,14.01139,-8.8084487,16.752388,31.926902,13.160574,13.036593,33.714462,12.621921,-9.4431885,12.179519,0.92053228,-0.49095532,21.741902,-3.5497848,6.23573,15.918558,0.24480561,-6.1376175,17.74275
281.4,-13.957779,1.2532329,14.579143,-9.5572275,-4.8466439,20.450721,5.8873258,-12.597449,40.094539,-1.5851895,5.4798876,28.41545,3.894821,2.7450429,27.338992,7.6754719,-12.28584,41.396309,0.089503324,0.083476061,12.745885,-10.296351,18.670816,25.916529,0.91325307,-18.825989,22.091408
281.6,-14.985093,6.6133946,38.987821,-15.633851,-7.4342573,30.353031,-0.26839464,-2.3589398,23.281282,-2.9961505,5.13486,18.247716,3.7204432,4.1533892,17.282094,-1.7291102,-3.1253685,23.697099,0.33092152,0.63582256,7.4872813,-2.3173952,6.711821,32.451473,-1.1748478,-9.8339599,34.637912
281.8,-0.59719222,1.8164199,24.52519,-6.9131637,-2.6898566,28.636104,-1.6151822,-5.9101632,14.650333,-9.4833342,15.450335,21.372361,12.141852,13.973567,20.634573,-5.8025028,-7.2863003,16.454476,2.3728294,4.8142631,4.880927,-0.7798161,1.6162943,19.155342,-0.11495169,-2.7043527,21.151145
282,0.77471154,1.151577,14.386472,-7.4805137,-3.7340352,20.329797,-5.9744531,-20.802375,23.282335,-3.1763826,10.197403,35.039999,8.5343843,6.1814479,35.594454,-14.046338,-15.194026,31.03352,15.570975,24.720217,25.737852,-3.2703727,5.6617061,12.291742,0.48773761,-8.0428575,14.195971
282.2,3.9300927,5.8747062,9.4699293,-15.9959,-8.0015365,26.162583,-4.0754434,-6.540104,33.982984,-1.1170347,2.688597,21.681749,1.5969832,1.2731318,21.486335,-4.8535637,-2.3647444,29.466891,2.8782025,-6.6781156,32.497023,-11.67831,20.973377,26.07677,0.71199827,-22.70017,29.692178
282.4,16.540262,20.389029,30.168294,-8.6512094,-3.2786679,31.628119,-0.3946691,-0.42562478,19.633214,-4.3789628,6.8934387,14.611261,3.5874073,4.2247679,13.444415,-2.2837071,-2.5326528,17.811104,-5.5186862,-7.7334182,22.059934,-1.4844121,5.8422197,32.452865,-1.2171458,-5.0663012,30.564974
282.6,4.9141544,-1.5879115,30.769131,-5.6524846,-2.6947225,21.36945,-0.1394253,-0.066438396,11.514756,-11.124456,19.42911,29.67793,14.370361,16.628387,21.785591,-7.9921002,-10.316861,14.801857,-10.732065,-12.726768,27.444902,0.21118578,2.3793454,18.698638,-0.077803149,-0.3556847,17.743902
282.8,2.3388016,-5.3699545,18.72865,-13.741881,-7.0981688,21.097695,-0.83639005,-0.37942539,6.7707324,-0.61872153,5.2756222,30.522887,6.9481335,3.8094457,34.806019,-13.336726,-11.42617,38.114507,-8.0860203,-4.9468308,30.248966,0.9441542,9.0148988,12.965671,0.055615055,-0.82245954,10.424933
283,6.8009208,-16.288398,21.011451,-12.181082,-4.9737226,34.426895,-6.4321727,-2.9546329,4.8128703,-0.29864534,0.74412922,17.788965,1.480185,-0.099638358,19.900912,-2.2294165,-0.4500434,25.274207,-5.4449929,-6.1381228,22.189238,3.258536,22.689628,33.416912,0.41933919,-5.3153346,6.6350807
283.2,0.031191622,-11.1876,35.223282,-4.5062858,-1.902594,23.797087,-27.097278,-10.663292,34.505299,-1.743036,2.651284,10.667335,4.9997362,-0.87348134,12.290313,-0.1266768,-0.076546207,14.78249,-9.8718571,-12.797735,24.714287,1.5572851,3.6447178,28.919345,1.5693008,-27.650854,24.343849
283.4,0.38376716,-3.0545826,22.032799,-9.4553324,-4.9272714,17.862511,-6.4255032,2.0787114,29.960969,-9.8895942,14.927179,13.033794,21.838115,-4.0592926,20.387048,-0.38456455,-0.51776193,8.6807312,-9.4242382,-5.9684236,31.974523,1.0158578,1.1645086,16.821174,-2.879057,-6.2469505,33.044844
283.6,3.360323,-7.5876232,14.920868,-17.110919,-8.0820007,32.409518,-9.1667503,5.2009172,21.870649,-2.5362266,11.999242,40.628648,6.8720841,-4.4007566,35.540279,-2.6665868,-3.704817,5.4554293,-5.0323627,-4.9145464,23.147008,4.4925931,5.027764,10.876717,-5.4116171,-5.9556955,21.024905
283.8,7.378827,-20.86653,29.797315,-5.13591,-1.7420942,28.158116,-14.082549,8.5942819,29.158339,2.4379519,3.410938,22.859183,1.010837,-2.4231966,20.236145,-16.72665,-21.663487,20.779514,-8.4720288,-11.693953,21.972892,17.200458,18.441943,27.801314,-11.87459,-12.696676,25.328035
284,-1.5951998,-5.1097461,30.42029,-5.1419498,-2.6072265,17.958266,-6.9541485,5.0274429,29.003771,7.2788298,8.6816203,17.315348,3.0337273,-8.4075519,13.920504,-7.7725729,0.45885959,34.436552,-11.002649,-8.2372766,33.116793,4.7658847,2.6884047,31.671153,-7.5614435,-6.4993047,32.053841
284.2,0.2481646,-1.1791563,17.800052,-16.091799,-8.4095104,20.972595,-7.8045755,4.6170261,21.675783,13.276599,13.112385,33.924701,6.4238766,-21.541658,32.263738,-6.6150945,5.5145471,22.073264,-4.9968329,-3.8105257,24.822652,3.9638802,0.84035484,18.579755,-4.4309277,-4.4631538,21.947785
284.4,2.1290904,-4.4640619,11.007344,-10.142011,-3.5853463,35.323342,-14.481606,8.5284316,26.655794,3.8703307,2.4668315,27.300641,-0.36230656,-4.3408425,29.304774,-12.426906,11.077197,25.919932,-6.7849884,-9.5650175,19.987899,13.945171,2.9015381,16.388819,-10.055048,-11.001372,20.956613
284.6,9.4619714,-21.109722,20.324416,-2.4139095,-0.97157329,21.686962,-7.8874736,5.7793776,30.860852,3.4265561,3.9127858,17.086126,-0.083162445,-0.24847734,17.028695,-6.3115256,8.0736436,31.335008,-12.158697,-11.792848,32.155913,15.648834,1.8012256,37.6127,-10.144392,-9.2523261,34.236234
284.8,-3.3698688,-7.0736987,35.418012,-6.3667246,-3.3919462,14.18117,-6.5284686,3.9887079,22.243281,11.602343,13.847596,19.594283,-0.23546322,-0.28804423,9.9919363,-5.2670049,5.1389228,22.533464,-5.6453498,-2.9890264,27.390577,2.3095395,-0.0089535288,24.458369,-3.8179493,-3.4910205,24.299625
