time,y
166.4,15.873956
166.6,5.0304124
166.8,0.55543037
167,1.5459373
167.2,4.3377552
167.4,-0.26081652
167.6,-0.33945377
167.8,-1.5014388
168,-8.0199037
168.2,-6.2194895
168.4,-3.3948466
168.6,-9.9950018
168.8,-16.761629
169,-3.858347
169.2,-3.8162169
169.4,-14.538035
169.6,-11.870207
169.8,-1.3440663
170,-0.71265407
170.2,-3.9228915
170.4,-21.472715
170.6,-7.6292082
170.8,-6.2284082
171,-16.041959
171.2,-12.12053
171.4,-4.5967009
171.6,-10.844896
171.8,-18.652576
172,-4.8698696
172.2,-5.4384215
172.4,-17.984812
172.6,-10.632936
172.8,-2.1184956
173,-5.690749
173.2,-21.884664
173.4,-7.3446182
173.6,-0.97347342
173.8,-3.0518751
174,-14.921878
174.2,-5.9653001
174.4,-0.74694364
174.6,-1.949197
174.8,-3.59165
175,0.060698804
175.2,-0.28472541
175.4,-1.5606986
175.6,-4.624421
175.8,0.59740256
176,1.5317856
176.2,5.6896044
176.4,7.9914909
176.6,1.337966
176.8,0.49106494
177,2.399872
177.2,10.920708
177.4,4.2331531
177.6,4.9882733
177.8,14.636355
178,11.111778
178.2,3.1465022
178.4,7.5248278
178.6,19.002389
178.8,5.1358677
179,1.8773484
179.2,7.4479621
179.4,20.923289
179.6,4.0500938
179.8,2.5759588
180,10.698126
180.2,20.85126
180.4,2.6906916
180.6,1.8168581
180.8,8.1727777
181,14.745545
181.2,1.2704206
181.4,0.79992421
181.6,3.2923795
181.8,1.1634063
182,-0.23228466
182.2,-0.54478259
182.4,-2.8799071
182.6,-11.324848
182.8,-3.7497872
183,-5.584382
183.2,-15.921325
183.4,-9.5415031
183.6,-3.2072737
183.8,-8.7962583
184,-18.272282
184.2,-4.1021982
184.4,-2.2477015
184.6,-9.4335463
184.8,-18.75257
185,-2.8945315
185.2,-2.6927479
185.4,-11.983645
185.6,-19.080574
185.8,-2.2726227
186,-2.685482
186.2,-11.5611
186.4,-9.4762783
186.6,-0.68212939
186.8,-0.57976412
187,-2.9000179
187.2,-1.8057633
187.4,0.77097129
187.6,2.4908833
187.8,8.7002889
188,4.759618
188.2,0.5305891
188.4,0.9874571
188.6,5.4475353
188.8,8.7662028
189,3.083949
189.2,7.7288968
189.4,18.103578
189.6,5.7274984
189.8,3.3569262
190,11.848145
190.2,15.038751
190.4,2.2424993
190.6,1.5591573
190.8,7.7217775
191,21.57116
191.2,4.0038835
191.4,5.5373717
191.6,18.244583
191.8,10.353246
192,2.0505571
192.2,5.6264974
192.4,21.916068
192.6,7.370359
192.8,1.0710895
193,3.4463802
193.2,15.862229
193.4,5.1359669
193.6,0.67791512
193.8,1.920238
194,3.7026656
194.2,-0.14211176
194.4,0.11043855
194.6,0.74522257
194.8,4.1625177
195,-0.070757253
195.2,-1.7616588
195.4,-5.168595
195.6,-8.0992635
195.8,-2.2784166
196,-2.5388702
196.2,-8.220668
196.4,-5.100441
196.6,-0.95012584
196.8,-2.3641368
197,-9.4475879
197.2,-4.4727454
197.4,-1.514131
197.6,-5.5795662
197.8,-20.792476
198,-6.0025553
198.2,-2.21007
198.4,-8.3485228
198.6,-23.330614
198.8,-4.0478998
199,-1.3640653
199.2,-5.7044764
199.4,-17.951871
199.6,-2.3128252
199.8,-0.72515149
200,-2.7278745
200.2,-2.1439319
200.4,0.16913569
200.6,-0.020866559
200.8,-0.20881075
201,-1.5039796
201.2,-5.3496557
201.4,1.6573204
201.6,4.0410303
201.8,7.6698132
202,4.3295521
202.2,3.3707347
202.4,7.21103
202.6,5.4400143
202.8,2.7831374
203,5.8993812
203.2,7.076801
203.4,2.6047231
203.6,4.1255908
203.8,8.5070175
204,3.3868786
204.2,2.4925625
204.4,7.2503573
204.6,5.9724583
204.8,1.5453639
205,3.3967329
205.2,9.5411619
205.4,3.2560075
205.6,0.62077582
205.8,2.2024616
206,9.8706908
206.2,4.5500305
206.4,3.1150971
206.6,10.59018
206.8,16.537212
207,2.8768986
207.2,1.9557556
207.4,9.0683746
207.6,19.548383
207.8,3.2095096
208,4.4924979
208.2,17.182794
208.4,11.878809
208.6,1.1828014
208.8,0.69979531
209,3.9661885
209.2,23.204354
209.4,8.0579664
209.6,4.6416988
209.8,11.434322
210,8.7192294
210.2,3.4303484
210.4,8.0863046
210.6,13.125421
210.8,3.4134431
211,4.4896672
211.2,13.728461
211.4,6.400641
211.6,1.9434149
211.8,6.2060324
212,16.22774
212.2,2.8384598
212.4,0.40453722
212.6,1.7667898
212.8,10.720736
213,10.694312
213.2,1.1615889
213.4,2.1066588
213.6,3.0277648
